,input,input_type,values_type,size
46310,"[10, 19, 41, 15, 46, 20, 29, 40, 13, 47, 39, 29, 40, 34]",<class 'list'>,<class 'int'>,14
46311,"[16, 46, 15, 9, 45, 48, 2]",<class 'list'>,<class 'int'>,7
46312,"[23, 3, 45, 17, 15, 10]",<class 'list'>,<class 'int'>,6
46313,"[39, 13, 1, 16, 45]",<class 'list'>,<class 'int'>,5
46314,"[35, 4, 7, 46, 12, 2, 33]",<class 'list'>,<class 'int'>,7
46315,"[1, 27, 11, 41, 8, 10, 26, 29, 18, 47, 28, 5, 13, 4]",<class 'list'>,<class 'int'>,14
46316,"[36, 1, 29, 21, 39]",<class 'list'>,<class 'int'>,5
46317,"[6, 32, 4, 33, 17, 26, 21, 5, 33, 4, 36, 7]",<class 'list'>,<class 'int'>,12
46318,"[15, 21, 14, 11, 1]",<class 'list'>,<class 'int'>,5
46319,"[28, 41, 23, 42, 16, 12, 28, 2, 47, 15, 46, 37]",<class 'list'>,<class 'int'>,12
46320,"[28, 33, 47, 40, 47, 23, 7, 34, 20, 6, 29, 9, 39, 10]",<class 'list'>,<class 'int'>,14
46321,"[39, 14, 29, 17, 34, 24]",<class 'list'>,<class 'int'>,6
46322,"[5, 23, 6, 25, 15, 46, 26, 48]",<class 'list'>,<class 'int'>,8
46323,"[18, 28, 30, 23, 25, 18, 40, 11, 17, 17]",<class 'list'>,<class 'int'>,10
46324,"[24, 38, 31, 22]",<class 'list'>,<class 'int'>,4
46325,"[9, 25, 16, 1, 44, 9, 13, 48, 7, 21]",<class 'list'>,<class 'int'>,10
46326,"[11, 25, 4, 24, 21, 30, 5, 29, 33, 42, 16, 25]",<class 'list'>,<class 'int'>,12
46327,"[34, 10, 18, 27, 2, 26, 17, 41]",<class 'list'>,<class 'int'>,8
46328,"[28, 38, 33, 35, 28, 41]",<class 'list'>,<class 'int'>,6
46329,"[11, 34, 38, 48, 14, 1, 7]",<class 'list'>,<class 'int'>,7
46330,"[47, 48, 42, 37, 21, 36, 32, 7, 26, 2, 48, 32, 24]",<class 'list'>,<class 'int'>,13
46331,"[44, 37, 24, 4, 37, 18, 37]",<class 'list'>,<class 'int'>,7
46332,"[49, 36, 37, 7, 8, 28, 32, 39, 15, 17, 35, 16]",<class 'list'>,<class 'int'>,12
46333,"[31, 31, 27, 40, 19, 42, 26, 38, 49, 33, 26, 6, 21, 26]",<class 'list'>,<class 'int'>,14
46334,"[40, 7, 8, 33, 49, 13, 11, 39, 45, 22, 23, 43]",<class 'list'>,<class 'int'>,12
46335,"[41, 30, 44, 7, 43]",<class 'list'>,<class 'int'>,5
46336,"[23, 8, 47, 22, 2, 27, 27, 14, 41, 26, 48, 31, 15, 30]",<class 'list'>,<class 'int'>,14
46337,"[15, 19, 31, 2, 38, 2, 4, 34]",<class 'list'>,<class 'int'>,8
46338,"[29, 39, 25, 49, 31, 18, 19]",<class 'list'>,<class 'int'>,7
46339,"[37, 41, 32, 36, 18, 38, 39, 3, 19, 44, 35]",<class 'list'>,<class 'int'>,11
46340,"[9, 7, 33, 18, 38, 9, 29, 47, 34, 39, 24, 5, 4, 26]",<class 'list'>,<class 'int'>,14
46341,"[36, 3, 35]",<class 'list'>,<class 'int'>,3
46342,"[27, 1, 4, 6, 20, 38, 24, 33, 22, 38, 32, 47, 3]",<class 'list'>,<class 'int'>,13
46343,"[39, 38, 27, 43, 13, 45, 10, 20, 8, 21, 1]",<class 'list'>,<class 'int'>,11
46344,"[13, 16, 20, 41, 17, 21, 40, 27, 34, 2, 49, 43, 21, 31]",<class 'list'>,<class 'int'>,14
46345,"[41, 32, 6, 42, 26, 17, 26, 44]",<class 'list'>,<class 'int'>,8
46346,"[49, 12, 30, 45, 40, 35, 37, 43, 5, 30, 36, 39, 6]",<class 'list'>,<class 'int'>,13
46347,"[28, 18, 47, 1, 23, 18, 26]",<class 'list'>,<class 'int'>,7
46348,"[28, 2, 9, 30, 24]",<class 'list'>,<class 'int'>,5
46349,"[10, 1, 33, 12, 7, 36, 37, 18, 10, 29, 35, 31]",<class 'list'>,<class 'int'>,12
46350,"[8, 16, 8, 27, 22, 27, 1, 10, 23, 5, 11, 17, 40, 5]",<class 'list'>,<class 'int'>,14
46351,"[49, 5, 5, 1, 9, 24, 20, 38, 10, 30]",<class 'list'>,<class 'int'>,10
46352,"[25, 37, 39, 18]",<class 'list'>,<class 'int'>,4
46353,"[18, 27, 14, 9, 4, 14, 49, 39, 2]",<class 'list'>,<class 'int'>,9
46354,"[32, 15, 25, 15, 17]",<class 'list'>,<class 'int'>,5
46355,"[6, 8, 43, 11, 5, 45]",<class 'list'>,<class 'int'>,6
46356,"[9, 6, 7, 48, 8, 37, 38, 22]",<class 'list'>,<class 'int'>,8
46357,"[40, 8, 46, 48, 27, 25, 15, 14, 15]",<class 'list'>,<class 'int'>,9
46358,"[38, 13, 26, 18, 44, 10, 28]",<class 'list'>,<class 'int'>,7
46359,"[48, 47, 29, 11, 1, 17, 43, 42, 21, 1, 8, 8]",<class 'list'>,<class 'int'>,12
46360,"[9, 6, 42, 14, 49, 49, 11, 38, 23, 45, 35, 29, 22, 21]",<class 'list'>,<class 'int'>,14
46361,"[5, 46, 20, 26, 29, 37, 12, 45, 24]",<class 'list'>,<class 'int'>,9
46362,"[29, 1, 40, 37]",<class 'list'>,<class 'int'>,4
46363,"[36, 1, 42, 44, 13, 1, 37, 7, 6, 12, 4, 19, 22]",<class 'list'>,<class 'int'>,13
46364,"[18, 49, 24, 2, 11]",<class 'list'>,<class 'int'>,5
46365,"[37, 22, 22, 15]",<class 'list'>,<class 'int'>,4
46366,"[18, 29, 47, 11, 24, 45, 36, 1, 35]",<class 'list'>,<class 'int'>,9
46367,"[36, 42, 48, 13]",<class 'list'>,<class 'int'>,4
46368,"[49, 1, 39, 15, 41, 13, 48, 17, 18, 4, 31, 14]",<class 'list'>,<class 'int'>,12
46369,"[44, 29, 23, 6, 35, 14, 20, 5, 30, 39, 21]",<class 'list'>,<class 'int'>,11
46370,"[1, 27, 37, 11, 1, 39, 11, 6, 23, 9, 6, 42, 33]",<class 'list'>,<class 'int'>,13
46371,"[4, 45, 7, 24, 29, 21, 19, 13, 43, 45, 42, 4, 49, 40]",<class 'list'>,<class 'int'>,14
46372,"[28, 42, 9, 43, 10, 8, 6]",<class 'list'>,<class 'int'>,7
46373,"[5, 12, 42]",<class 'list'>,<class 'int'>,3
46374,"[9, 31, 47, 9]",<class 'list'>,<class 'int'>,4
46375,"[26, 5, 2, 33, 12, 49, 13, 34, 40, 36, 32, 39, 20]",<class 'list'>,<class 'int'>,13
46376,"[39, 14, 32, 43, 33, 19, 22]",<class 'list'>,<class 'int'>,7
46377,"[35, 29, 10]",<class 'list'>,<class 'int'>,3
46378,"[23, 30, 12, 2, 37, 49, 13, 11, 18]",<class 'list'>,<class 'int'>,9
46379,"[33, 46, 30, 33, 15, 7, 40, 46]",<class 'list'>,<class 'int'>,8
46380,"[31, 12, 47, 10, 21, 35, 7, 13, 11, 3, 32, 9]",<class 'list'>,<class 'int'>,12
46381,"[42, 7, 5, 36, 49, 35, 45, 40, 12, 27, 44, 24]",<class 'list'>,<class 'int'>,12
46382,"[30, 10, 23, 7, 4, 32, 23, 31]",<class 'list'>,<class 'int'>,8
46383,"[45, 18, 41, 14, 14, 37, 47, 19, 36, 47, 27, 42]",<class 'list'>,<class 'int'>,12
46384,"[28, 38, 5, 3, 12, 20]",<class 'list'>,<class 'int'>,6
46385,"[34, 5, 26, 23, 3, 34, 18, 9, 16]",<class 'list'>,<class 'int'>,9
46386,"[20, 26, 46, 33, 47, 38, 36, 18, 22, 13, 48, 17, 8, 30]",<class 'list'>,<class 'int'>,14
46387,"[8, 22, 33, 8, 9, 13, 13, 6, 39, 46]",<class 'list'>,<class 'int'>,10
46388,"[47, 13, 15, 46, 33, 46, 29, 23, 15, 26, 13, 35, 14, 2]",<class 'list'>,<class 'int'>,14
46389,"[18, 29, 47, 17]",<class 'list'>,<class 'int'>,4
46390,"[1, 6, 12, 43, 16, 18, 49, 15]",<class 'list'>,<class 'int'>,8
46391,"[7, 25, 23, 30, 39, 20, 32, 7, 10]",<class 'list'>,<class 'int'>,9
46392,"[25, 34, 38]",<class 'list'>,<class 'int'>,3
46393,"[14, 18, 37, 46, 31, 28, 25, 1, 33, 7, 3]",<class 'list'>,<class 'int'>,11
46394,"[26, 43, 28, 22, 39]",<class 'list'>,<class 'int'>,5
46395,"[32, 4, 25, 24]",<class 'list'>,<class 'int'>,4
46396,"[9, 10, 17, 3, 25, 46, 9, 15, 44, 49, 23, 7]",<class 'list'>,<class 'int'>,12
46397,"[23, 48, 21, 1, 33, 15, 16, 30, 7, 43]",<class 'list'>,<class 'int'>,10
46398,"[27, 43, 2, 45, 9, 35, 11, 25]",<class 'list'>,<class 'int'>,8
46399,"[7, 21, 44, 47]",<class 'list'>,<class 'int'>,4
46400,"[7, 43, 35, 45, 19, 4, 25, 8, 34]",<class 'list'>,<class 'int'>,9
46401,"[25, 8, 2, 13, 37, 7, 35, 7, 34, 41, 45, 29]",<class 'list'>,<class 'int'>,12
46402,"[15, 29, 37, 8, 35, 11, 23, 41, 23, 38, 37, 9, 17, 18]",<class 'list'>,<class 'int'>,14
46403,"[45, 43, 47, 10, 38, 41]",<class 'list'>,<class 'int'>,6
46404,"[30, 2, 15, 43, 22, 48, 38, 15]",<class 'list'>,<class 'int'>,8
46405,"[28, 2, 7, 21, 11, 41, 47, 6, 5, 5, 34, 48]",<class 'list'>,<class 'int'>,12
46406,"[6, 12, 45, 48, 49, 13, 36, 12, 29, 29, 16]",<class 'list'>,<class 'int'>,11
46407,"[46, 10, 16, 27, 17, 10, 26, 28, 46, 6]",<class 'list'>,<class 'int'>,10
46408,"[10, 26, 44, 22, 37]",<class 'list'>,<class 'int'>,5
46409,"[9, 22, 20, 37]",<class 'list'>,<class 'int'>,4
46410,"[7, 24, 37, 40, 2, 32, 39, 46, 37, 25, 34, 18, 44, 26]",<class 'list'>,<class 'int'>,14
46411,"[19, 49, 4, 38, 8, 8, 39]",<class 'list'>,<class 'int'>,7
46412,"[13, 35, 40, 1, 42]",<class 'list'>,<class 'int'>,5
46413,"[13, 35, 22, 14]",<class 'list'>,<class 'int'>,4
46414,"[34, 24, 36, 7, 24, 25, 46, 4, 20, 1, 24, 35]",<class 'list'>,<class 'int'>,12
46415,"[11, 1, 33, 12, 32, 23, 18, 10]",<class 'list'>,<class 'int'>,8
46416,"[3, 4, 1, 36, 19, 7, 26, 27, 6, 23, 46, 22, 49, 26]",<class 'list'>,<class 'int'>,14
46417,"[3, 19, 28, 20, 24]",<class 'list'>,<class 'int'>,5
46418,"[14, 21, 42]",<class 'list'>,<class 'int'>,3
46419,"[23, 40, 21]",<class 'list'>,<class 'int'>,3
46420,"[47, 32, 7, 41, 21, 46, 44, 2]",<class 'list'>,<class 'int'>,8
46421,"[29, 35, 23, 14, 47, 15, 46, 29, 41, 3, 49]",<class 'list'>,<class 'int'>,11
46422,"[26, 1, 8, 36, 46, 32, 39, 6, 6]",<class 'list'>,<class 'int'>,9
46423,"[1, 16, 11, 2, 3, 4, 22, 25, 27]",<class 'list'>,<class 'int'>,9
46424,"[44, 38, 21, 30, 46, 18, 10, 36]",<class 'list'>,<class 'int'>,8
46425,"[35, 2, 25]",<class 'list'>,<class 'int'>,3
46426,"[25, 49, 41, 16, 30, 42]",<class 'list'>,<class 'int'>,6
46427,"[47, 17, 9, 2, 17, 10, 42]",<class 'list'>,<class 'int'>,7
46428,"[13, 19, 38, 40, 45, 31, 11, 3, 32, 37, 12]",<class 'list'>,<class 'int'>,11
46429,"[16, 18, 32, 30, 22, 42, 19, 40, 31, 40, 16, 43, 31]",<class 'list'>,<class 'int'>,13
46430,"[21, 16, 18, 5, 26, 14, 31]",<class 'list'>,<class 'int'>,7
46431,"[7, 19, 26, 24, 25, 25, 9, 10, 9, 45, 45, 7]",<class 'list'>,<class 'int'>,12
46432,"[37, 40, 14, 28, 49, 3, 16, 5, 46, 7, 17]",<class 'list'>,<class 'int'>,11
46433,"[14, 17, 45, 25, 6, 18, 48, 21, 9]",<class 'list'>,<class 'int'>,9
46434,"[33, 49, 31, 46, 30, 39, 12, 40, 4]",<class 'list'>,<class 'int'>,9
46435,"[22, 31, 43, 17, 30, 12, 26, 4, 17, 30, 11, 17, 23, 42]",<class 'list'>,<class 'int'>,14
46436,"[13, 18, 38, 40, 37, 30, 23]",<class 'list'>,<class 'int'>,7
46437,"[49, 21, 42, 20, 28, 21, 33, 47, 44]",<class 'list'>,<class 'int'>,9
46438,"[45, 11, 45, 23, 40, 18, 41, 6, 48, 15, 27, 11]",<class 'list'>,<class 'int'>,12
46439,"[1, 1, 13, 28, 47, 31, 4, 22, 46, 46, 19, 1]",<class 'list'>,<class 'int'>,12
46440,"[24, 36, 34, 26, 12]",<class 'list'>,<class 'int'>,5
46441,"[37, 5, 9, 30, 34, 35, 32, 44, 27, 20, 30]",<class 'list'>,<class 'int'>,11
46442,"[21, 2, 9, 47, 7, 39, 22, 48, 2, 8, 35, 38, 26]",<class 'list'>,<class 'int'>,13
46443,"[44, 22, 43, 21]",<class 'list'>,<class 'int'>,4
46444,"[32, 2, 34, 20, 10]",<class 'list'>,<class 'int'>,5
46445,"[21, 23, 6, 36, 37, 5, 28]",<class 'list'>,<class 'int'>,7
46446,"[30, 41, 30, 6, 39, 28, 20, 46, 36, 43, 8, 24, 28]",<class 'list'>,<class 'int'>,13
46447,"[12, 4, 30, 22, 10, 49, 44, 22, 26]",<class 'list'>,<class 'int'>,9
46448,"[49, 27, 4]",<class 'list'>,<class 'int'>,3
46449,"[3, 14, 29, 24, 34, 19, 11, 27, 33, 17, 38, 39, 19]",<class 'list'>,<class 'int'>,13
46450,"[30, 8, 19, 4, 3, 33, 12, 43, 29, 27, 34]",<class 'list'>,<class 'int'>,11
46451,"[9, 27, 23, 2, 30, 18, 4, 48, 29]",<class 'list'>,<class 'int'>,9
46452,"[32, 46, 12, 5, 25, 30, 31, 19, 14]",<class 'list'>,<class 'int'>,9
46453,"[44, 15, 20, 42, 29, 49, 13, 45, 21, 21, 29]",<class 'list'>,<class 'int'>,11
46454,"[6, 3, 31, 9, 42, 13, 29]",<class 'list'>,<class 'int'>,7
46455,"[45, 15, 1, 48, 47, 6, 38, 41, 5, 23, 7, 26, 46, 2]",<class 'list'>,<class 'int'>,14
46456,"[39, 18, 46, 17, 2, 5, 19, 11]",<class 'list'>,<class 'int'>,8
46457,"[31, 23, 40, 16, 27, 20, 22, 21]",<class 'list'>,<class 'int'>,8
46458,"[43, 25, 14, 3, 27, 46, 33, 32]",<class 'list'>,<class 'int'>,8
46459,"[26, 27, 3, 14, 8, 42]",<class 'list'>,<class 'int'>,6
46460,"[28, 45, 32, 9, 1, 29, 17, 34, 5, 9, 8, 44, 30]",<class 'list'>,<class 'int'>,13
46461,"[26, 47, 17, 20]",<class 'list'>,<class 'int'>,4
46462,"[49, 26, 28, 20, 32, 45]",<class 'list'>,<class 'int'>,6
46463,"[11, 19, 31, 13, 8, 6, 12, 10, 3, 7, 39, 21, 35]",<class 'list'>,<class 'int'>,13
46464,"[37, 29, 49, 2, 26, 37, 8, 6, 1, 13, 14]",<class 'list'>,<class 'int'>,11
46465,"[15, 28, 19, 36, 27]",<class 'list'>,<class 'int'>,5
46466,"[27, 19, 30, 32, 30]",<class 'list'>,<class 'int'>,5
46467,"[45, 41, 2, 22, 46, 14, 49, 49, 14, 15, 33, 30, 28, 43]",<class 'list'>,<class 'int'>,14
46468,"[35, 23, 37]",<class 'list'>,<class 'int'>,3
46469,"[3, 14, 44, 3, 18, 38, 46]",<class 'list'>,<class 'int'>,7
46470,"[10, 27, 25, 25, 48, 43, 25]",<class 'list'>,<class 'int'>,7
46471,"[39, 1, 40, 17]",<class 'list'>,<class 'int'>,4
46472,"[33, 29, 19, 11, 21, 3, 40]",<class 'list'>,<class 'int'>,7
46473,"[33, 2, 31, 45, 22, 8, 28]",<class 'list'>,<class 'int'>,7
46474,"[4, 34, 46, 28, 24, 44, 38, 1, 36, 37, 16, 12, 20, 19]",<class 'list'>,<class 'int'>,14
46475,"[46, 30, 25, 45, 16, 39, 30]",<class 'list'>,<class 'int'>,7
46476,"[27, 21, 18, 45, 4, 23, 16, 41, 44, 5, 5]",<class 'list'>,<class 'int'>,11
46477,"[14, 41, 29, 13, 41, 7, 4, 10]",<class 'list'>,<class 'int'>,8
46478,"[28, 15, 45, 21, 34, 36]",<class 'list'>,<class 'int'>,6
46479,"[26, 16, 6, 38]",<class 'list'>,<class 'int'>,4
46480,"[26, 21, 25, 15, 32, 6, 29]",<class 'list'>,<class 'int'>,7
46481,"[49, 49, 46, 27, 41, 1, 23, 33, 18, 6, 21, 30]",<class 'list'>,<class 'int'>,12
46482,"[5, 48, 49]",<class 'list'>,<class 'int'>,3
46483,"[17, 17, 37, 29, 6, 10, 35, 9, 4, 37, 44, 41, 37, 7]",<class 'list'>,<class 'int'>,14
46484,"[34, 9, 13, 48, 36, 14, 36, 14, 4, 5, 21, 47, 46]",<class 'list'>,<class 'int'>,13
46485,"[14, 4, 43]",<class 'list'>,<class 'int'>,3
46486,"[19, 20, 38, 20]",<class 'list'>,<class 'int'>,4
46487,"[25, 24, 1, 8, 47, 6, 11, 6, 9, 7, 4, 40]",<class 'list'>,<class 'int'>,12
46488,"[3, 14, 33, 2, 44]",<class 'list'>,<class 'int'>,5
46489,"[13, 42, 30, 35, 35, 45, 33, 45, 28, 5, 11, 4]",<class 'list'>,<class 'int'>,12
46490,"[7, 20, 32, 18, 23, 5, 2, 2, 12, 23, 19, 9]",<class 'list'>,<class 'int'>,12
46491,"[8, 41, 19, 31, 33, 10, 13]",<class 'list'>,<class 'int'>,7
46492,"[42, 17, 42, 48, 43, 30, 20, 28, 31, 12]",<class 'list'>,<class 'int'>,10
46493,"[23, 44, 28]",<class 'list'>,<class 'int'>,3
46494,"[15, 49, 20, 42, 40, 43, 14, 28, 41, 22, 3, 6, 18, 41]",<class 'list'>,<class 'int'>,14
46495,"[3, 31, 4, 20]",<class 'list'>,<class 'int'>,4
46496,"[27, 46, 35, 20, 12, 35, 48]",<class 'list'>,<class 'int'>,7
46497,"[10, 27, 14, 4, 29, 14, 11, 2, 13]",<class 'list'>,<class 'int'>,9
46498,"[48, 2, 35]",<class 'list'>,<class 'int'>,3
46499,"[27, 2, 12, 11, 44, 1, 3, 24, 1, 29]",<class 'list'>,<class 'int'>,10
46500,"[18, 35, 41, 48, 25, 45, 1, 9, 34, 11, 19, 8, 32, 14]",<class 'list'>,<class 'int'>,14
46501,"[16, 36, 41, 44, 22, 3, 10, 23, 4, 49, 34, 36, 29, 6]",<class 'list'>,<class 'int'>,14
46502,"[33, 26, 21]",<class 'list'>,<class 'int'>,3
46503,"[27, 35, 19, 44, 8, 47, 41, 29, 33, 2]",<class 'list'>,<class 'int'>,10
46504,"[18, 23, 10, 12, 41, 27, 8, 3]",<class 'list'>,<class 'int'>,8
46505,"[9, 40, 44, 17, 48, 26, 18, 8, 35, 28, 17, 32, 32]",<class 'list'>,<class 'int'>,13
46506,"[35, 23, 41, 25, 30, 3, 41, 38, 43, 40, 41, 24, 12]",<class 'list'>,<class 'int'>,13
46507,"[32, 48, 15, 36, 4, 16, 2, 18, 24]",<class 'list'>,<class 'int'>,9
46508,"[24, 5, 36, 41, 18, 39, 9, 18, 31, 8]",<class 'list'>,<class 'int'>,10
46509,"[41, 27, 42, 43, 22, 36, 15, 1, 9, 2, 8, 37]",<class 'list'>,<class 'int'>,12
46510,"[49, 24, 40]",<class 'list'>,<class 'int'>,3
46511,"[2, 39, 49, 32, 43, 34, 47, 32, 7, 35, 7, 16]",<class 'list'>,<class 'int'>,12
46512,"[30, 39, 39, 12, 24, 18, 3, 20, 14, 23, 16, 35, 19, 39]",<class 'list'>,<class 'int'>,14
46513,"[15, 46, 35, 12, 22, 28, 12, 17, 30, 6, 47, 27, 34, 41]",<class 'list'>,<class 'int'>,14
46514,"[4, 31, 30, 33]",<class 'list'>,<class 'int'>,4
46515,"[6, 45, 49, 8, 10]",<class 'list'>,<class 'int'>,5
46516,"[18, 11, 27, 46, 21, 13]",<class 'list'>,<class 'int'>,6
46517,"[6, 7, 34, 48, 40, 21, 40, 14]",<class 'list'>,<class 'int'>,8
46518,"[21, 10, 44, 17, 11, 34, 18, 37, 20, 11, 26, 17]",<class 'list'>,<class 'int'>,12
46519,"[48, 40, 48, 16, 46, 21, 3]",<class 'list'>,<class 'int'>,7
46520,"[26, 17, 49, 21, 21, 5, 5, 23, 38, 21, 9]",<class 'list'>,<class 'int'>,11
46521,"[1, 13, 6, 23, 14, 25, 24, 42, 38, 35, 22]",<class 'list'>,<class 'int'>,11
46522,"[40, 27, 27, 12, 20, 18, 45, 1, 22, 30]",<class 'list'>,<class 'int'>,10
46523,"[46, 15, 15]",<class 'list'>,<class 'int'>,3
46524,"[29, 18, 4, 38, 49, 33, 28, 38, 39, 27, 24, 26, 43, 27]",<class 'list'>,<class 'int'>,14
46525,"[39, 48, 15, 1, 2, 26, 29, 48, 20, 38, 4, 23, 3]",<class 'list'>,<class 'int'>,13
46526,"[18, 13, 22, 23, 18, 18, 13, 31, 3, 11, 18, 46]",<class 'list'>,<class 'int'>,12
46527,"[25, 29, 44, 15, 4, 43, 30, 7, 11, 28]",<class 'list'>,<class 'int'>,10
46528,"[2, 28, 5, 29, 4, 12, 28, 45, 7, 49, 42, 40]",<class 'list'>,<class 'int'>,12
46529,"[17, 4, 13, 7]",<class 'list'>,<class 'int'>,4
46530,"[14, 8, 7, 13, 22]",<class 'list'>,<class 'int'>,5
46531,"[41, 31, 10, 31, 11, 5, 43, 30, 47, 6, 19, 6, 27]",<class 'list'>,<class 'int'>,13
46532,"[38, 9, 49, 25, 31, 7, 4, 38, 34, 11, 27, 16, 41, 24]",<class 'list'>,<class 'int'>,14
46533,"[37, 15, 43]",<class 'list'>,<class 'int'>,3
46534,"[43, 10, 39, 26, 43, 28, 44, 21, 40, 31, 42, 47]",<class 'list'>,<class 'int'>,12
46535,"[23, 42, 1, 14, 44, 39, 20, 47, 38]",<class 'list'>,<class 'int'>,9
46536,"[23, 44, 28, 23, 36, 28, 36, 24, 49]",<class 'list'>,<class 'int'>,9
46537,"[36, 41, 7, 13, 25, 33, 27, 3, 5]",<class 'list'>,<class 'int'>,9
46538,"[36, 38, 6, 47, 7]",<class 'list'>,<class 'int'>,5
46539,"[44, 29, 17, 23, 31, 34, 2, 14, 2]",<class 'list'>,<class 'int'>,9
46540,"[35, 38, 30, 18, 7, 8, 45, 16, 23, 46, 27, 8]",<class 'list'>,<class 'int'>,12
46541,"[27, 29, 32, 22, 34, 38, 22, 14, 38, 2]",<class 'list'>,<class 'int'>,10
46542,"[10, 6, 1]",<class 'list'>,<class 'int'>,3
46543,"[19, 15, 7, 44, 14, 37, 21, 12, 20, 13, 1]",<class 'list'>,<class 'int'>,11
46544,"[37, 28, 26, 10, 4, 49, 32, 21, 36, 9, 30, 25]",<class 'list'>,<class 'int'>,12
46545,"[8, 48, 30, 32, 27, 17]",<class 'list'>,<class 'int'>,6
46546,"[45, 16, 16, 24, 9, 32, 21, 7]",<class 'list'>,<class 'int'>,8
46547,"[13, 7, 48, 4, 43, 1, 30, 4, 49, 37]",<class 'list'>,<class 'int'>,10
46548,"[5, 4, 11, 33, 5, 33, 46, 48, 23, 34]",<class 'list'>,<class 'int'>,10
46549,"[41, 6, 17, 34, 42, 5, 28, 12, 17, 22, 49]",<class 'list'>,<class 'int'>,11
46550,"[24, 15, 27, 33, 41, 37, 49, 23, 46]",<class 'list'>,<class 'int'>,9
46551,"[40, 33, 42, 1, 47, 37, 4, 38, 28]",<class 'list'>,<class 'int'>,9
46552,"[41, 3, 35, 7, 9, 11, 13, 45, 8]",<class 'list'>,<class 'int'>,9
46553,"[39, 14, 11, 18, 49, 36, 14]",<class 'list'>,<class 'int'>,7
46554,"[28, 17, 13]",<class 'list'>,<class 'int'>,3
46555,"[28, 23, 43]",<class 'list'>,<class 'int'>,3
46556,"[27, 27, 6, 22, 15]",<class 'list'>,<class 'int'>,5
46557,"[30, 38, 20, 25, 16, 4, 17, 28, 39, 17, 32, 31, 48, 32]",<class 'list'>,<class 'int'>,14
46558,"[33, 43, 7, 3, 47, 11, 4, 1, 3, 12, 33, 34]",<class 'list'>,<class 'int'>,12
46559,"[11, 13, 22, 45, 49, 27, 36, 22, 6, 13, 5]",<class 'list'>,<class 'int'>,11
46560,"[49, 34, 34, 10, 31, 46, 48, 44]",<class 'list'>,<class 'int'>,8
46561,"[3, 20, 28, 40, 10]",<class 'list'>,<class 'int'>,5
46562,"[48, 45, 22, 41, 44, 20, 24, 13, 47, 12, 14, 8, 29, 19]",<class 'list'>,<class 'int'>,14
46563,"[39, 35, 7, 49, 1, 31, 15, 40, 8, 49, 3, 35, 3]",<class 'list'>,<class 'int'>,13
46564,"[11, 10, 17, 43, 46, 40]",<class 'list'>,<class 'int'>,6
46565,"[32, 44, 18, 45, 12, 37, 15, 23, 46]",<class 'list'>,<class 'int'>,9
46566,"[36, 5, 4, 40, 15, 27]",<class 'list'>,<class 'int'>,6
46567,"[33, 6, 4, 49, 1]",<class 'list'>,<class 'int'>,5
46568,"[34, 48, 2]",<class 'list'>,<class 'int'>,3
46569,"[14, 15, 20, 24, 35]",<class 'list'>,<class 'int'>,5
46570,"[49, 43, 40, 5, 44]",<class 'list'>,<class 'int'>,5
46571,"[19, 27, 24, 23, 45, 21, 3, 39]",<class 'list'>,<class 'int'>,8
46572,"[10, 45, 32, 17, 33, 20, 49, 3, 36, 47, 9, 18, 33]",<class 'list'>,<class 'int'>,13
46573,"[49, 41, 37, 21]",<class 'list'>,<class 'int'>,4
46574,"[25, 31, 38]",<class 'list'>,<class 'int'>,3
46575,"[26, 40, 30, 45, 36, 10, 40, 9, 39]",<class 'list'>,<class 'int'>,9
46576,"[15, 11, 38, 19, 48, 40, 44, 12, 44, 23, 13]",<class 'list'>,<class 'int'>,11
46577,"[44, 40, 25, 19, 45, 40]",<class 'list'>,<class 'int'>,6
46578,"[43, 32, 41, 34, 43, 39, 21, 5, 5, 22, 24, 5]",<class 'list'>,<class 'int'>,12
46579,"[38, 43, 21, 47, 46, 12, 8, 34, 10, 7, 7, 10, 12]",<class 'list'>,<class 'int'>,13
46580,"[22, 17, 5, 35, 11]",<class 'list'>,<class 'int'>,5
46581,"[25, 1, 45, 40, 17, 45, 14, 11, 13, 29]",<class 'list'>,<class 'int'>,10
46582,"[15, 15, 27, 8, 9, 43, 45]",<class 'list'>,<class 'int'>,7
46583,"[32, 18, 47, 16, 4]",<class 'list'>,<class 'int'>,5
46584,"[46, 17, 28, 18, 46, 11, 35, 49]",<class 'list'>,<class 'int'>,8
46585,"[2, 3, 48, 31, 39, 36, 32]",<class 'list'>,<class 'int'>,7
46586,"[3, 29, 41, 11, 42, 46, 38, 37, 47, 38, 37]",<class 'list'>,<class 'int'>,11
46587,"[10, 17, 15, 44, 26]",<class 'list'>,<class 'int'>,5
46588,"[7, 33, 47, 29, 17, 1, 5, 20, 14, 23, 4, 15, 35]",<class 'list'>,<class 'int'>,13
46589,"[1, 3, 2, 24, 38]",<class 'list'>,<class 'int'>,5
46590,"[39, 23, 42, 28, 31, 12, 16, 29, 2, 23, 6, 12]",<class 'list'>,<class 'int'>,12
46591,"[42, 30, 35, 47, 7, 22, 46, 11, 27, 3, 46, 39]",<class 'list'>,<class 'int'>,12
46592,"[7, 33, 21, 48, 44, 37, 21, 43, 15, 36, 28, 10]",<class 'list'>,<class 'int'>,12
46593,"[49, 5, 33, 36, 3, 40, 48, 24, 20]",<class 'list'>,<class 'int'>,9
