,input,input_type,values_type,size
41408,"[11, 14, 4]",<class 'list'>,<class 'int'>,3
41409,"[10, 12, 12, 11, 13, 9, 10, 9, 6, 6, 1]",<class 'list'>,<class 'int'>,11
41410,"[1, 3, 1, 14, 0, 14, 5, 10, 0, 14, 5]",<class 'list'>,<class 'int'>,11
41411,"[8, 2, 11, 7, 7, 5]",<class 'list'>,<class 'int'>,6
41412,"[3, 10, 6, 13, 1, 13, 1]",<class 'list'>,<class 'int'>,7
41413,"[11, 8, 10, 2, 13, 9, 5, 2, 8, 4, 11, 1]",<class 'list'>,<class 'int'>,12
41414,"[2, 11, 0, 8, 6, 9, 9, 1, 0, 11, 8]",<class 'list'>,<class 'int'>,11
41415,"[6, 10, 11, 12, 9, 8]",<class 'list'>,<class 'int'>,6
41416,"[5, 14, 8, 6, 1, 2]",<class 'list'>,<class 'int'>,6
41417,"[4, 0, 14, 3, 12, 3, 1, 14, 14]",<class 'list'>,<class 'int'>,9
41418,"[11, 6, 3, 5, 4, 5, 13, 13, 3, 9, 10]",<class 'list'>,<class 'int'>,11
41419,"[7, 12, 0]",<class 'list'>,<class 'int'>,3
41420,"[11, 14, 8, 4, 13, 8, 3, 12, 4, 5, 8]",<class 'list'>,<class 'int'>,11
41421,"[9, 13, 0, 7, 9, 0, 13, 2, 1, 2, 13]",<class 'list'>,<class 'int'>,11
41422,"[6, 12, 2]",<class 'list'>,<class 'int'>,3
41423,"[2, 13, 5, 7, 3, 10, 4, 6]",<class 'list'>,<class 'int'>,8
41424,"[7, 3, 2, 1, 3, 1, 5]",<class 'list'>,<class 'int'>,7
41425,"[6, 11, 14, 12, 3, 9, 0]",<class 'list'>,<class 'int'>,7
41426,"[1, 1, 13, 8, 7, 3, 5]",<class 'list'>,<class 'int'>,7
41427,"[1, 3, 11, 9, 8, 4, 10]",<class 'list'>,<class 'int'>,7
41428,"[9, 13, 14, 11, 4, 1]",<class 'list'>,<class 'int'>,6
41429,"[2, 8, 13, 4, 8, 5, 13]",<class 'list'>,<class 'int'>,7
41430,"[10, 7, 1, 11]",<class 'list'>,<class 'int'>,4
41431,"[4, 6, 14, 0, 7, 0, 14, 13, 9, 6]",<class 'list'>,<class 'int'>,10
41432,"[0, 7, 8, 14, 9, 4, 6, 13, 6, 4, 9, 0, 4, 5]",<class 'list'>,<class 'int'>,14
41433,"[11, 1, 8, 4, 12, 13, 4, 3, 12, 13]",<class 'list'>,<class 'int'>,10
41434,"[5, 2, 10, 6, 11, 10, 6, 8, 4, 3, 3, 3, 9]",<class 'list'>,<class 'int'>,13
41435,"[8, 6, 7, 1, 1, 1, 11, 11, 4, 8, 9, 10, 8]",<class 'list'>,<class 'int'>,13
41436,"[2, 10, 13, 10]",<class 'list'>,<class 'int'>,4
41437,"[11, 8, 13, 13, 9, 10]",<class 'list'>,<class 'int'>,6
41438,"[10, 8, 8, 7, 5, 8, 13, 14, 0, 3, 3, 0, 14]",<class 'list'>,<class 'int'>,13
41439,"[8, 9, 0, 2, 7, 14, 14, 9, 7, 0, 6, 3, 1, 11]",<class 'list'>,<class 'int'>,14
41440,"[12, 14, 2, 6]",<class 'list'>,<class 'int'>,4
41441,"[6, 0, 9, 5, 7, 12, 2, 10, 0, 14]",<class 'list'>,<class 'int'>,10
41442,"[5, 11, 14]",<class 'list'>,<class 'int'>,3
41443,"[13, 0, 9, 4, 11, 7, 13, 1]",<class 'list'>,<class 'int'>,8
41444,"[4, 14, 12, 7, 0, 14, 7, 3]",<class 'list'>,<class 'int'>,8
41445,"[0, 7, 10, 9, 5, 5]",<class 'list'>,<class 'int'>,6
41446,"[4, 0, 4, 10, 9, 12, 9, 1, 10]",<class 'list'>,<class 'int'>,9
41447,"[6, 1, 4, 1, 6, 0, 9, 8, 7, 5, 11, 11]",<class 'list'>,<class 'int'>,12
41448,"[3, 14, 14, 6, 11, 14, 11]",<class 'list'>,<class 'int'>,7
41449,"[6, 0, 3]",<class 'list'>,<class 'int'>,3
41450,"[11, 8, 9, 2]",<class 'list'>,<class 'int'>,4
41451,"[14, 14, 8, 7, 4, 3, 6, 0, 0, 0, 10]",<class 'list'>,<class 'int'>,11
41452,"[13, 10, 0, 4, 9, 13]",<class 'list'>,<class 'int'>,6
41453,"[4, 11, 5, 6, 13, 1, 12, 1]",<class 'list'>,<class 'int'>,8
41454,"[8, 5, 4, 13, 7, 13, 12, 4]",<class 'list'>,<class 'int'>,8
41455,"[11, 1, 10, 14, 12, 10]",<class 'list'>,<class 'int'>,6
41456,"[9, 7, 9]",<class 'list'>,<class 'int'>,3
41457,"[7, 10, 3, 4, 8, 1, 5, 8, 10, 1, 2, 5, 12, 4]",<class 'list'>,<class 'int'>,14
41458,"[11, 9, 3, 6, 13, 13, 7, 2, 4, 4, 10, 11, 10, 11]",<class 'list'>,<class 'int'>,14
41459,"[11, 0, 2, 5, 6, 13, 11, 9]",<class 'list'>,<class 'int'>,8
41460,"[3, 3, 2, 10]",<class 'list'>,<class 'int'>,4
41461,"[5, 9, 8, 12, 11, 0, 10]",<class 'list'>,<class 'int'>,7
41462,"[11, 4, 9, 8, 10, 2, 11, 2, 0, 10, 1, 0, 9]",<class 'list'>,<class 'int'>,13
41463,"[6, 13, 1, 7, 4, 6, 9, 5, 14]",<class 'list'>,<class 'int'>,9
41464,"[3, 8, 8, 8, 5, 4, 11]",<class 'list'>,<class 'int'>,7
41465,"[11, 1, 12, 0]",<class 'list'>,<class 'int'>,4
41466,"[0, 13, 9, 0]",<class 'list'>,<class 'int'>,4
41467,"[8, 11, 2, 13, 12, 2, 6, 0, 9, 5, 2]",<class 'list'>,<class 'int'>,11
41468,"[7, 12, 5, 9, 3, 6, 6, 14, 1, 1]",<class 'list'>,<class 'int'>,10
41469,"[8, 5, 10, 1, 6, 12, 12, 3, 14]",<class 'list'>,<class 'int'>,9
41470,"[1, 8, 7, 13, 6, 12]",<class 'list'>,<class 'int'>,6
41471,"[1, 14, 8, 5, 5, 14, 8, 0, 6, 14]",<class 'list'>,<class 'int'>,10
41472,"[7, 14, 9]",<class 'list'>,<class 'int'>,3
41473,"[12, 12, 7, 12, 9, 10, 0, 0, 1, 14, 13]",<class 'list'>,<class 'int'>,11
41474,"[0, 14, 10, 9]",<class 'list'>,<class 'int'>,4
41475,"[7, 7, 4, 13, 6, 1, 12, 2, 6, 10, 14, 4]",<class 'list'>,<class 'int'>,12
41476,"[14, 14, 9, 0, 11, 5, 12, 14, 4, 2]",<class 'list'>,<class 'int'>,10
41477,"[11, 12, 8, 14, 0, 14, 11, 2]",<class 'list'>,<class 'int'>,8
41478,"[10, 9, 12]",<class 'list'>,<class 'int'>,3
41479,"[9, 10, 4, 10, 1, 11, 6, 14]",<class 'list'>,<class 'int'>,8
41480,"[12, 2, 11, 12, 12, 5]",<class 'list'>,<class 'int'>,6
41481,"[13, 4, 0, 4, 11, 9, 0, 2, 11, 10, 14, 10, 1, 12]",<class 'list'>,<class 'int'>,14
41482,"[5, 1, 12, 10, 4, 1, 10, 8, 11, 14, 8, 9]",<class 'list'>,<class 'int'>,12
41483,"[13, 0, 4, 6, 2, 2, 4, 3, 10, 9, 10]",<class 'list'>,<class 'int'>,11
41484,"[8, 14, 14, 5, 13, 7, 7, 4, 12, 12, 5, 1, 14]",<class 'list'>,<class 'int'>,13
41485,"[5, 0, 11]",<class 'list'>,<class 'int'>,3
41486,"[3, 3, 14, 2, 9, 0, 4, 1]",<class 'list'>,<class 'int'>,8
41487,"[6, 6, 9, 0, 12, 13, 1, 8]",<class 'list'>,<class 'int'>,8
41488,"[12, 4, 8, 1, 5, 6, 10, 10, 6, 9, 13, 11, 0]",<class 'list'>,<class 'int'>,13
41489,"[11, 2, 5]",<class 'list'>,<class 'int'>,3
41490,"[7, 13, 3, 5, 9, 11, 13, 10, 7, 5, 4, 9]",<class 'list'>,<class 'int'>,12
41491,"[13, 1, 11, 3, 10]",<class 'list'>,<class 'int'>,5
41492,"[14, 1, 8, 0]",<class 'list'>,<class 'int'>,4
41493,"[10, 12, 5, 6]",<class 'list'>,<class 'int'>,4
41494,"[7, 11, 2, 2, 11, 6, 3]",<class 'list'>,<class 'int'>,7
41495,"[0, 14, 6, 11, 1, 5, 9, 13, 3, 9, 7, 2, 5, 14]",<class 'list'>,<class 'int'>,14
41496,"[13, 14, 3, 7, 4, 8, 10, 9]",<class 'list'>,<class 'int'>,8
41497,"[3, 10, 14, 11, 3]",<class 'list'>,<class 'int'>,5
41498,"[10, 3, 7, 3, 14, 8, 12, 14, 13, 3]",<class 'list'>,<class 'int'>,10
41499,"[13, 13, 11, 6, 4, 5]",<class 'list'>,<class 'int'>,6
41500,"[4, 3, 1, 1, 0, 13]",<class 'list'>,<class 'int'>,6
41501,"[6, 11, 2, 14, 11, 1, 9, 2, 0, 14, 10, 10, 11, 11]",<class 'list'>,<class 'int'>,14
41502,"[4, 9, 3, 11, 4, 1]",<class 'list'>,<class 'int'>,6
41503,"[14, 0, 6, 4, 2, 3, 12, 4, 8, 2, 12]",<class 'list'>,<class 'int'>,11
41504,"[7, 7, 7, 9, 12, 7, 10, 11, 11, 0]",<class 'list'>,<class 'int'>,10
41505,"[2, 9, 8, 1, 3, 6, 0, 8, 8, 5, 4, 0, 7, 5]",<class 'list'>,<class 'int'>,14
41506,"[6, 14, 4, 4, 8, 2, 0]",<class 'list'>,<class 'int'>,7
41507,"[0, 13, 7, 0, 13, 10, 7, 9, 12, 14, 5]",<class 'list'>,<class 'int'>,11
41508,"[9, 3, 7, 8, 4]",<class 'list'>,<class 'int'>,5
41509,"[10, 10, 12, 10, 8, 9, 11, 12, 11]",<class 'list'>,<class 'int'>,9
41510,"[12, 4, 6, 14, 14, 7, 2, 0, 1, 13, 6, 6, 8]",<class 'list'>,<class 'int'>,13
41511,"[3, 6, 7, 10, 2, 13, 10, 8]",<class 'list'>,<class 'int'>,8
41512,"[2, 7, 12]",<class 'list'>,<class 'int'>,3
41513,"[11, 0, 11]",<class 'list'>,<class 'int'>,3
41514,"[11, 14, 9, 9, 3, 8, 13, 8, 8, 10, 9, 11]",<class 'list'>,<class 'int'>,12
41515,"[11, 10, 4, 1, 9, 6, 1, 0]",<class 'list'>,<class 'int'>,8
41516,"[11, 13, 9, 4, 10, 8, 13, 7, 13, 0, 13, 7]",<class 'list'>,<class 'int'>,12
41517,"[10, 4, 6]",<class 'list'>,<class 'int'>,3
41518,"[6, 13, 8]",<class 'list'>,<class 'int'>,3
41519,"[1, 6, 2, 3, 13, 14, 13, 11, 6]",<class 'list'>,<class 'int'>,9
41520,"[7, 10, 1, 0]",<class 'list'>,<class 'int'>,4
41521,"[14, 11, 3, 0, 11, 2, 2, 0, 1]",<class 'list'>,<class 'int'>,9
41522,"[9, 8, 2, 4, 11, 14, 8, 11, 6]",<class 'list'>,<class 'int'>,9
41523,"[1, 8, 6, 7, 2, 12]",<class 'list'>,<class 'int'>,6
41524,"[12, 1, 11, 13, 3]",<class 'list'>,<class 'int'>,5
41525,"[6, 12, 2]",<class 'list'>,<class 'int'>,3
41526,"[11, 4, 14, 14, 2]",<class 'list'>,<class 'int'>,5
41527,"[0, 1, 6, 9, 9, 0, 6, 14, 1]",<class 'list'>,<class 'int'>,9
41528,"[14, 14, 7]",<class 'list'>,<class 'int'>,3
41529,"[11, 14, 14]",<class 'list'>,<class 'int'>,3
41530,"[10, 13, 9, 8, 11, 9, 11]",<class 'list'>,<class 'int'>,7
41531,"[13, 14, 6, 9, 6, 7, 14, 12]",<class 'list'>,<class 'int'>,8
41532,"[7, 4, 2]",<class 'list'>,<class 'int'>,3
41533,"[14, 12, 1, 9, 14, 5, 13]",<class 'list'>,<class 'int'>,7
41534,"[9, 2, 1, 0, 8, 14, 13, 6, 12]",<class 'list'>,<class 'int'>,9
41535,"[11, 6, 14, 8, 14, 2, 2, 12, 8, 13, 11, 4]",<class 'list'>,<class 'int'>,12
41536,"[2, 5, 14]",<class 'list'>,<class 'int'>,3
41537,"[1, 4, 14, 8, 6, 0, 12, 4, 3, 3, 10, 4]",<class 'list'>,<class 'int'>,12
41538,"[8, 5, 10, 14, 0]",<class 'list'>,<class 'int'>,5
41539,"[11, 0, 9, 0, 10, 13, 12]",<class 'list'>,<class 'int'>,7
41540,"[8, 4, 2, 3, 5, 9, 10, 1, 14, 6]",<class 'list'>,<class 'int'>,10
41541,"[0, 2, 5, 9, 3, 6, 7, 10, 0, 4, 4, 6, 9, 13]",<class 'list'>,<class 'int'>,14
41542,"[1, 7, 4, 8, 7, 11, 11, 7, 6, 12, 6, 7, 8, 13]",<class 'list'>,<class 'int'>,14
41543,"[1, 9, 9, 6, 11, 8, 10, 1, 6, 8, 5, 0]",<class 'list'>,<class 'int'>,12
41544,"[0, 2, 5, 9]",<class 'list'>,<class 'int'>,4
41545,"[13, 11, 9, 11, 9, 0, 12, 10, 6, 4, 6, 3]",<class 'list'>,<class 'int'>,12
41546,"[9, 7, 9, 12]",<class 'list'>,<class 'int'>,4
41547,"[11, 0, 9, 12, 2, 9, 0, 12, 14, 10, 6, 2, 8]",<class 'list'>,<class 'int'>,13
41548,"[4, 1, 0, 0, 5, 7, 3, 1, 7, 0, 13, 1, 3]",<class 'list'>,<class 'int'>,13
41549,"[12, 10, 9, 5, 3, 9, 8]",<class 'list'>,<class 'int'>,7
41550,"[3, 11, 6, 13]",<class 'list'>,<class 'int'>,4
41551,"[2, 2, 10, 12, 8, 11, 1, 9, 13, 1, 12]",<class 'list'>,<class 'int'>,11
41552,"[4, 10, 7, 11, 11, 12, 0, 3, 7, 8, 8]",<class 'list'>,<class 'int'>,11
41553,"[9, 4, 5]",<class 'list'>,<class 'int'>,3
41554,"[6, 8, 13, 14, 14, 5, 11, 0, 1, 11, 6]",<class 'list'>,<class 'int'>,11
41555,"[2, 6, 11, 1, 2, 7, 3, 11, 10, 1]",<class 'list'>,<class 'int'>,10
41556,"[3, 11, 3, 5, 7, 8, 12, 0, 13, 1, 3, 3]",<class 'list'>,<class 'int'>,12
41557,"[13, 13, 12, 0, 4, 11, 10, 1, 14, 4, 14, 13]",<class 'list'>,<class 'int'>,12
41558,"[0, 6, 11]",<class 'list'>,<class 'int'>,3
41559,"[0, 6, 13, 12, 8, 1, 2, 11, 13, 9, 1]",<class 'list'>,<class 'int'>,11
41560,"[8, 6, 5, 4, 11]",<class 'list'>,<class 'int'>,5
41561,"[3, 14, 9, 2, 13, 2, 13, 13, 8, 1, 12, 0]",<class 'list'>,<class 'int'>,12
41562,"[5, 4, 1, 13, 0, 7, 4, 14, 5]",<class 'list'>,<class 'int'>,9
41563,"[3, 12, 13, 7, 13, 14, 11, 7, 4, 6, 10, 14]",<class 'list'>,<class 'int'>,12
41564,"[4, 5, 3, 12, 0, 8, 2, 7, 7, 6, 11]",<class 'list'>,<class 'int'>,11
41565,"[5, 1, 1, 5, 8, 3, 3]",<class 'list'>,<class 'int'>,7
41566,"[4, 10, 11, 2, 12]",<class 'list'>,<class 'int'>,5
41567,"[13, 5, 4, 12, 3, 8, 7, 13, 2, 3, 11, 3, 2]",<class 'list'>,<class 'int'>,13
41568,"[12, 11, 10, 12, 12, 5, 3, 13, 1, 9, 7, 8]",<class 'list'>,<class 'int'>,12
41569,"[11, 14, 1, 5, 6, 13]",<class 'list'>,<class 'int'>,6
41570,"[14, 0, 9]",<class 'list'>,<class 'int'>,3
41571,"[4, 0, 3, 5, 8, 5, 3, 2, 6, 12]",<class 'list'>,<class 'int'>,10
41572,"[12, 9, 2, 7]",<class 'list'>,<class 'int'>,4
41573,"[2, 10, 5, 4, 6, 11, 9, 2]",<class 'list'>,<class 'int'>,8
41574,"[13, 2, 12]",<class 'list'>,<class 'int'>,3
41575,"[11, 12, 10, 7, 13, 3, 12, 11, 10, 4, 1, 10, 11]",<class 'list'>,<class 'int'>,13
41576,"[1, 9, 2, 7, 7, 4, 10, 3, 3]",<class 'list'>,<class 'int'>,9
41577,"[3, 13, 0, 8, 7, 14, 6, 1, 10, 2]",<class 'list'>,<class 'int'>,10
41578,"[14, 14, 13, 2, 7, 4, 3, 1, 9]",<class 'list'>,<class 'int'>,9
41579,"[11, 4, 6, 13, 11, 9, 14, 11, 14, 13, 9]",<class 'list'>,<class 'int'>,11
41580,"[9, 0, 0, 7, 13, 1, 5]",<class 'list'>,<class 'int'>,7
41581,"[2, 5, 9, 10, 4, 2, 1, 3, 9, 3, 9, 8, 6, 1]",<class 'list'>,<class 'int'>,14
41582,"[12, 14, 8, 6, 14, 1, 14, 9, 6, 7, 12]",<class 'list'>,<class 'int'>,11
41583,"[2, 4, 12, 8]",<class 'list'>,<class 'int'>,4
41584,"[3, 13, 14, 12, 1, 5, 3, 10, 10, 1, 5, 6]",<class 'list'>,<class 'int'>,12
41585,"[1, 4, 9]",<class 'list'>,<class 'int'>,3
41586,"[3, 6, 7, 0, 12, 2, 2, 1, 7, 13, 7, 5, 8, 5]",<class 'list'>,<class 'int'>,14
41587,"[10, 12, 14, 5, 6, 4, 4, 0, 14, 10, 6, 6]",<class 'list'>,<class 'int'>,12
41588,"[2, 2, 12]",<class 'list'>,<class 'int'>,3
41589,"[11, 14, 5, 3, 5, 12]",<class 'list'>,<class 'int'>,6
41590,"[14, 14, 6, 2, 12, 5, 13, 7, 2, 14]",<class 'list'>,<class 'int'>,10
41591,"[5, 14, 11, 4, 13, 2]",<class 'list'>,<class 'int'>,6
41592,"[9, 10, 8, 3, 7, 4]",<class 'list'>,<class 'int'>,6
41593,"[14, 4, 4, 1, 10, 2, 1, 13, 9, 8, 13]",<class 'list'>,<class 'int'>,11
41594,"[1, 11, 10, 0, 13, 6, 4, 14, 0, 9, 8]",<class 'list'>,<class 'int'>,11
41595,"[6, 7, 11, 5, 8, 6, 10, 0, 11, 3]",<class 'list'>,<class 'int'>,10
41596,"[6, 7, 0, 14, 6, 2, 4, 9, 9, 2, 2, 8, 6]",<class 'list'>,<class 'int'>,13
41597,"[2, 0, 0]",<class 'list'>,<class 'int'>,3
41598,"[3, 3, 6, 6, 3, 8, 10]",<class 'list'>,<class 'int'>,7
41599,"[4, 7, 12, 14, 6, 9, 8, 2, 12, 6, 10, 10, 14, 8]",<class 'list'>,<class 'int'>,14
41600,"[10, 0, 7, 0, 3, 3, 1]",<class 'list'>,<class 'int'>,7
41601,"[14, 14, 11, 11, 7, 6, 7, 5, 6, 10]",<class 'list'>,<class 'int'>,10
41602,"[12, 5, 5, 4, 7, 12, 12, 10]",<class 'list'>,<class 'int'>,8
41603,"[10, 6, 3, 9, 8, 6, 4, 8, 3, 0, 13, 2]",<class 'list'>,<class 'int'>,12
41604,"[7, 2, 1, 5]",<class 'list'>,<class 'int'>,4
41605,"[6, 14, 6, 13, 4, 2, 10]",<class 'list'>,<class 'int'>,7
41606,"[13, 13, 10, 2, 14, 9, 13, 13, 0, 5, 8]",<class 'list'>,<class 'int'>,11
41607,"[9, 3, 5, 1, 12, 1, 0, 4]",<class 'list'>,<class 'int'>,8
41608,"[6, 9, 4, 6]",<class 'list'>,<class 'int'>,4
41609,"[8, 13, 8, 6, 14, 9, 3, 10, 11]",<class 'list'>,<class 'int'>,9
41610,"[5, 4, 7, 2, 5, 0, 4, 10, 3, 10, 0]",<class 'list'>,<class 'int'>,11
41611,"[12, 5, 3, 4, 1, 13, 4]",<class 'list'>,<class 'int'>,7
41612,"[0, 14, 2, 2, 0, 4, 0]",<class 'list'>,<class 'int'>,7
41613,"[13, 14, 6, 8, 9, 1, 2, 5]",<class 'list'>,<class 'int'>,8
41614,"[9, 12, 9, 14]",<class 'list'>,<class 'int'>,4
41615,"[13, 6, 12]",<class 'list'>,<class 'int'>,3
41616,"[9, 6, 9, 0, 7, 5, 9, 7, 1, 0, 10, 12]",<class 'list'>,<class 'int'>,12
41617,"[8, 1, 1]",<class 'list'>,<class 'int'>,3
41618,"[9, 4, 1, 7]",<class 'list'>,<class 'int'>,4
41619,"[10, 13, 3, 8, 3, 6, 2, 5, 9, 2, 3, 11, 1]",<class 'list'>,<class 'int'>,13
41620,"[2, 0, 2, 5]",<class 'list'>,<class 'int'>,4
41621,"[8, 9, 10, 12]",<class 'list'>,<class 'int'>,4
41622,"[1, 4, 3, 13, 9, 0, 1]",<class 'list'>,<class 'int'>,7
41623,"[3, 12, 9, 5, 1, 12]",<class 'list'>,<class 'int'>,6
41624,"[4, 10, 2, 7]",<class 'list'>,<class 'int'>,4
41625,"[8, 4, 10, 5, 3]",<class 'list'>,<class 'int'>,5
41626,"[11, 3, 2, 9, 3, 9, 11]",<class 'list'>,<class 'int'>,7
41627,"[7, 14, 10, 12, 6]",<class 'list'>,<class 'int'>,5
41628,"[11, 4, 9, 10, 9, 8, 5, 8, 3, 9, 2, 11]",<class 'list'>,<class 'int'>,12
41629,"[14, 11, 2, 0, 13, 13, 5, 6, 11]",<class 'list'>,<class 'int'>,9
41630,"[13, 12, 0, 3, 14, 6, 12, 13, 3, 6, 8, 13, 9, 8]",<class 'list'>,<class 'int'>,14
41631,"[0, 8, 12, 5, 13, 2, 13, 2, 12, 6]",<class 'list'>,<class 'int'>,10
41632,"[2, 3, 10, 5, 13]",<class 'list'>,<class 'int'>,5
41633,"[8, 14, 7, 1, 8, 5, 11, 3, 0]",<class 'list'>,<class 'int'>,9
41634,"[3, 7, 10, 10, 8, 4, 10, 14, 8, 12]",<class 'list'>,<class 'int'>,10
41635,"[14, 11, 7, 1, 6, 8, 6, 14, 6, 9]",<class 'list'>,<class 'int'>,10
41636,"[8, 2, 2, 2]",<class 'list'>,<class 'int'>,4
41637,"[9, 13, 0, 5, 13, 10, 9, 7, 0, 2, 13, 8, 3]",<class 'list'>,<class 'int'>,13
41638,"[2, 6, 7, 1, 13, 12, 6, 0, 2]",<class 'list'>,<class 'int'>,9
41639,"[5, 10, 6, 4, 11, 2, 9, 1, 6, 12]",<class 'list'>,<class 'int'>,10
41640,"[4, 1, 1, 11, 13, 5, 5, 6, 5, 0, 7, 5, 10]",<class 'list'>,<class 'int'>,13
41641,"[11, 6, 3]",<class 'list'>,<class 'int'>,3
41642,"[4, 9, 5, 3, 14, 4, 0, 8, 10, 0]",<class 'list'>,<class 'int'>,10
41643,"[0, 4, 1, 13, 6, 14, 10, 7, 5]",<class 'list'>,<class 'int'>,9
41644,"[2, 10, 11, 11, 14, 13, 0, 7, 1, 14]",<class 'list'>,<class 'int'>,10
41645,"[13, 10, 10, 14, 2, 1, 10, 8, 3, 1]",<class 'list'>,<class 'int'>,10
41646,"[2, 10, 3, 2, 10, 2]",<class 'list'>,<class 'int'>,6
41647,"[6, 4, 10]",<class 'list'>,<class 'int'>,3
41648,"[6, 8, 11, 12, 5, 6]",<class 'list'>,<class 'int'>,6
41649,"[9, 5, 3, 10, 7, 13, 8]",<class 'list'>,<class 'int'>,7
41650,"[8, 4, 12, 5, 5, 1, 0, 11, 3, 11, 2, 13, 10]",<class 'list'>,<class 'int'>,13
41651,"[11, 10, 6, 5, 5, 4, 10, 4, 9, 14, 14, 0, 13, 5]",<class 'list'>,<class 'int'>,14
41652,"[4, 4, 14]",<class 'list'>,<class 'int'>,3
41653,"[9, 13, 13]",<class 'list'>,<class 'int'>,3
41654,"[2, 1, 2, 3, 4, 9]",<class 'list'>,<class 'int'>,6
41655,"[7, 6, 8, 8, 11, 14]",<class 'list'>,<class 'int'>,6
41656,"[3, 8, 0, 11]",<class 'list'>,<class 'int'>,4
41657,"[6, 6, 3, 1, 5, 6, 2, 5, 3, 9, 6, 0, 12]",<class 'list'>,<class 'int'>,13
41658,"[6, 5, 5, 7, 0]",<class 'list'>,<class 'int'>,5
41659,"[9, 12, 11, 5, 5, 6]",<class 'list'>,<class 'int'>,6
41660,"[5, 3, 8, 7, 0, 14, 2, 12, 5]",<class 'list'>,<class 'int'>,9
41661,"[1, 13, 1, 4, 14, 1, 13, 8, 4, 6, 6]",<class 'list'>,<class 'int'>,11
41662,"[12, 10, 6, 9, 4, 6, 8, 11, 12, 9, 7, 2, 1]",<class 'list'>,<class 'int'>,13
41663,"[11, 2, 11, 0]",<class 'list'>,<class 'int'>,4
41664,"[9, 7, 8, 3, 14, 13, 12, 10, 14, 7]",<class 'list'>,<class 'int'>,10
41665,"[9, 1, 2, 10, 8, 6, 4, 12, 4, 13, 6]",<class 'list'>,<class 'int'>,11
41666,"[12, 0, 0, 13, 6, 2, 3, 7, 6, 8, 9]",<class 'list'>,<class 'int'>,11
41667,"[0, 12, 1, 1, 1, 2]",<class 'list'>,<class 'int'>,6
41668,"[12, 14, 4]",<class 'list'>,<class 'int'>,3
41669,"[1, 7, 2, 12, 0, 12]",<class 'list'>,<class 'int'>,6
41670,"[0, 14, 0, 12, 13, 11, 8, 8, 8, 14, 12, 6]",<class 'list'>,<class 'int'>,12
41671,"[0, 10, 10, 3, 5, 10, 10]",<class 'list'>,<class 'int'>,7
41672,"[8, 12, 14, 13, 8]",<class 'list'>,<class 'int'>,5
41673,"[7, 6, 12, 6, 5, 4, 11, 0, 2, 1, 6, 14]",<class 'list'>,<class 'int'>,12
41674,"[0, 12, 12, 12, 2, 8, 5, 10, 2, 6, 10, 0, 12]",<class 'list'>,<class 'int'>,13
41675,"[5, 5, 0, 2, 9, 6, 3, 4, 1, 8, 2, 10, 3, 0]",<class 'list'>,<class 'int'>,14
41676,"[14, 13, 2, 4, 14, 1]",<class 'list'>,<class 'int'>,6
41677,"[6, 0, 5, 3, 4, 5, 2, 12, 5, 8, 1, 3, 11, 2]",<class 'list'>,<class 'int'>,14
41678,"[8, 9, 10, 1, 13, 7, 8, 12, 6, 13, 3, 9, 13, 2]",<class 'list'>,<class 'int'>,14
41679,"[12, 10, 8, 13, 3, 3, 0, 2, 10, 0, 4]",<class 'list'>,<class 'int'>,11
41680,"[0, 1, 13, 9, 9]",<class 'list'>,<class 'int'>,5
41681,"[8, 10, 14, 13, 3, 8, 8]",<class 'list'>,<class 'int'>,7
41682,"[6, 1, 5, 2, 3, 13, 6, 0, 5, 3, 12, 5, 4, 10]",<class 'list'>,<class 'int'>,14
41683,"[9, 9, 9, 14, 13, 11, 1, 9, 10, 1, 5]",<class 'list'>,<class 'int'>,11
41684,"[12, 3, 3, 8, 0]",<class 'list'>,<class 'int'>,5
41685,"[2, 8, 13, 12, 8, 0, 9, 6]",<class 'list'>,<class 'int'>,8
41686,"[13, 7, 10, 9, 2, 6]",<class 'list'>,<class 'int'>,6
41687,"[4, 12, 8, 10, 0, 12, 8, 1]",<class 'list'>,<class 'int'>,8
41688,"[4, 12, 3, 1, 12]",<class 'list'>,<class 'int'>,5
41689,"[4, 12, 10, 13, 5, 4, 4, 5, 4, 6, 4, 9, 10]",<class 'list'>,<class 'int'>,13
41690,"[11, 9, 6, 3, 10, 7, 2, 6, 6, 2]",<class 'list'>,<class 'int'>,10
41691,"[14, 11, 13, 4, 12, 0]",<class 'list'>,<class 'int'>,6
41692,"[0, 11, 9, 8]",<class 'list'>,<class 'int'>,4
41693,"[7, 12, 4, 2, 12, 12, 5, 9, 0, 7, 12, 13, 7, 14]",<class 'list'>,<class 'int'>,14
41694,"[2, 8, 0, 14, 4, 8, 12, 13, 5, 8]",<class 'list'>,<class 'int'>,10
41695,"[9, 9, 7, 14, 7]",<class 'list'>,<class 'int'>,5
41696,"[8, 11, 9, 1, 14, 8, 7, 4, 0, 11]",<class 'list'>,<class 'int'>,10
41697,"[8, 6, 2, 7, 2, 2, 13, 9, 2, 1, 10, 11, 12]",<class 'list'>,<class 'int'>,13
41698,"[7, 8, 10, 8, 0, 8, 2, 10, 6, 4, 9]",<class 'list'>,<class 'int'>,11
41699,"[4, 10, 13, 14, 5, 1, 0, 4]",<class 'list'>,<class 'int'>,8
41700,"[3, 0, 8, 2, 5, 8, 1, 4]",<class 'list'>,<class 'int'>,8
